,countyFIPS,stateFIPS,date,Confirmed_cases
764,18133,18,01-02-2021,365.88
765,18135,18,01-02-2021,83.61
766,18137,18,01-02-2021,339.61
767,18139,18,01-02-2021,146.82
768,18141,18,01-02-2021,2211.7
769,18143,18,01-02-2021,75.19
770,18145,18,01-02-2021,568.38
771,18147,18,01-02-2021,241.72
772,18149,18,01-02-2021,110.42
773,18151,18,01-02-2021,276.58
774,18153,18,01-02-2021,101.42
775,18155,18,01-02-2021,9.89
776,18157,18,01-02-2021,2295.76
777,18159,18,01-02-2021,47.03
778,18161,18,01-02-2021,2.84
779,18163,18,01-02-2021,1880.87
780,18165,18,01-02-2021,34.84
781,18167,18,01-02-2021,1171.63
782,18169,18,01-02-2021,289.23
783,18171,18,01-02-2021,2.77
784,18173,18,01-02-2021,825.5
785,18175,18,01-02-2021,671.85
786,18177,18,01-02-2021,413.37
787,18179,18,01-02-2021,724.77
788,18181,18,01-02-2021,287.51
789,18183,18,01-02-2021,329.08
790,19001,19,01-02-2021,1.73
791,19003,19,01-02-2021,0.23
792,19005,19,01-02-2021,10.76
793,19007,19,01-02-2021,5.87
794,19009,19,01-02-2021,0.24
795,19011,19,01-02-2021,96.03
796,19013,19,01-02-2021,435.41
797,19015,19,01-02-2021,79.79
798,19017,19,01-02-2021,75.09
799,19019,19,01-02-2021,57.94
800,19021,19,01-02-2021,51.36
801,19023,19,01-02-2021,10.98
802,19025,19,01-02-2021,1.77
803,19027,19,01-02-2021,70
804,19029,19,01-02-2021,8.48
805,19031,19,01-02-2021,41.72
806,19033,19,01-02-2021,60.51
807,19035,19,01-02-2021,5.53
808,19037,19,01-02-2021,5.26
809,19039,19,01-02-2021,2.4
810,19041,19,01-02-2021,520.31
811,19043,19,01-02-2021,35.27
812,19045,19,01-02-2021,82.38
813,19047,19,01-02-2021,7.13
814,19049,19,01-02-2021,313.26
815,19051,19,01-02-2021,1.66
816,19053,19,01-02-2021,1.72
817,19055,19,01-02-2021,48.78
818,19057,19,01-02-2021,41.31
819,19059,19,01-02-2021,529.18
820,19061,19,01-02-2021,176.55
821,19063,19,01-02-2021,1.88
822,19065,19,01-02-2021,32.44
823,19067,19,01-02-2021,520.68
824,19069,19,01-02-2021,2.74
825,19071,19,01-02-2021,1.72
826,19073,19,01-02-2021,1.65
827,19075,19,01-02-2021,17.59
828,19077,19,01-02-2021,12.57
829,19079,19,01-02-2021,22.68
830,19081,19,01-02-2021,12.25
831,19083,19,01-02-2021,11.47
832,19085,19,01-02-2021,20.18
833,19087,19,01-02-2021,33.62
834,19089,19,01-02-2021,2.43
835,19091,19,01-02-2021,1.95
836,19093,19,01-02-2021,1.75
837,19095,19,01-02-2021,293.56
838,19097,19,01-02-2021,31.6
839,19099,19,01-02-2021,149.49
840,19101,19,01-02-2021,12.98
841,19103,19,01-02-2021,1072.37
842,19105,19,01-02-2021,63.47
843,19107,19,01-02-2021,2.03
844,19109,19,01-02-2021,428.03
845,19111,19,01-02-2021,50.99
846,19113,19,01-02-2021,2214.41
847,19115,19,01-02-2021,5.08
848,19117,19,01-02-2021,1.65
849,19119,19,01-02-2021,14.52
850,19121,19,01-02-2021,529.68
851,19123,19,01-02-2021,63.48
852,19125,19,01-02-2021,116.88
853,19127,19,01-02-2021,58.7
854,19129,19,01-02-2021,19.91
855,19131,19,01-02-2021,6.2
856,19133,19,01-02-2021,1.76
857,19135,19,01-02-2021,1.72
858,19137,19,01-02-2021,2.69
859,19139,19,01-02-2021,185.14
860,19141,19,01-02-2021,11.27
861,19143,19,01-02-2021,1.78
862,19145,19,01-02-2021,5.36
863,19147,19,01-02-2021,1.73
864,19149,19,01-02-2021,84.47
865,19151,19,01-02-2021,2.35
866,19153,19,01-02-2021,6601.58
867,19155,19,01-02-2021,214.04
868,19157,19,01-02-2021,34.21
869,19159,19,01-02-2021,0.76
870,19161,19,01-02-2021,2.94
871,19163,19,01-02-2021,1034.47
872,19165,19,01-02-2021,5.21
873,19167,19,01-02-2021,133.66
874,19169,19,01-02-2021,181.15
875,19171,19,01-02-2021,283.01
876,19173,19,01-02-2021,1.99
877,19175,19,01-02-2021,7.07
878,19177,19,01-02-2021,30.05
879,19179,19,01-02-2021,54.99
880,19181,19,01-02-2021,246
881,19183,19,01-02-2021,69.27
882,19185,19,01-02-2021,0.49
883,19187,19,01-02-2021,51.46
884,19189,19,01-02-2021,1.84
885,19191,19,01-02-2021,77.94
886,19193,19,01-02-2021,190.04
887,19195,19,01-02-2021,1.81
888,19197,19,01-02-2021,7.17
889,20001,20,01-02-2021,15.27
890,20003,20,01-02-2021,4.62
891,20005,20,01-02-2021,25.72
892,20007,20,01-02-2021,3.1
893,20009,20,01-02-2021,201.06
894,20011,20,01-02-2021,18.42
895,20013,20,01-02-2021,3.31
896,20015,20,01-02-2021,828.08
897,20017,20,01-02-2021,3.11
898,20019,20,01-02-2021,1.48
899,20021,20,01-02-2021,74.51
900,20023,20,01-02-2021,1.42
901,20025,20,01-02-2021,2.9
902,20027,20,01-02-2021,3.68
903,20029,20,01-02-2021,7.04
904,20031,20,01-02-2021,9.32
905,20033,20,01-02-2021,1.42
906,20035,20,01-02-2021,156.25
907,20037,20,01-02-2021,88.06
908,20039,20,01-02-2021,1.47
909,20041,20,01-02-2021,110.8
910,20043,20,01-02-2021,3.71
911,20045,20,01-02-2021,362.87
912,20047,20,01-02-2021,1.79
913,20049,20,01-02-2021,4.28
914,20051,20,01-02-2021,97.4
915,20053,20,01-02-2021,3.8
916,20055,20,01-02-2021,281.47
917,20057,20,01-02-2021,185.08
918,20059,20,01-02-2021,625.3
919,20061,20,01-02-2021,256.75
920,20063,20,01-02-2021,3
921,20065,20,01-02-2021,1.42
922,20067,20,01-02-2021,12.97
923,20069,20,01-02-2021,3.16
924,20071,20,01-02-2021,3
925,20073,20,01-02-2021,2.43
926,20075,20,01-02-2021,3.14
927,20077,20,01-02-2021,1.42
928,20079,20,01-02-2021,310.15
929,20081,20,01-02-2021,3.33
930,20083,20,01-02-2021,2.86
931,20085,20,01-02-2021,12.11
932,20087,20,01-02-2021,201.4
933,20089,20,01-02-2021,1.41
934,20091,20,01-02-2021,6989.2
935,20093,20,01-02-2021,3.16
936,20095,20,01-02-2021,3.6
937,20097,20,01-02-2021,1.41
938,20099,20,01-02-2021,41.66
939,20101,20,01-02-2021,2.74
940,20103,20,01-02-2021,922.86
941,20105,20,01-02-2021,1.42
942,20107,20,01-02-2021,13.77
943,20109,20,01-02-2021,2.74
944,20111,20,01-02-2021,120.46
945,20113,20,01-02-2021,658.38
946,20115,20,01-02-2021,12.86
947,20117,20,01-02-2021,9.74
948,20119,20,01-02-2021,3.35
949,20121,20,01-02-2021,339.65
950,20123,20,01-02-2021,3.38
951,20125,20,01-02-2021,115.05
952,20127,20,01-02-2021,2.74
953,20129,20,01-02-2021,3.16
954,20131,20,01-02-2021,19.35
955,20133,20,01-02-2021,13.78
956,20135,20,01-02-2021,2.86
957,20137,20,01-02-2021,1.41
958,20139,20,01-02-2021,102
959,20141,20,01-02-2021,1.43
960,20143,20,01-02-2021,3.93
961,20145,20,01-02-2021,2.98
962,20147,20,01-02-2021,3
963,20149,20,01-02-2021,202.8
964,20151,20,01-02-2021,8.75
965,20153,20,01-02-2021,3.1
966,20155,20,01-02-2021,358.8
967,20157,20,01-02-2021,1.42
968,20159,20,01-02-2021,8.72
969,20161,20,01-02-2021,439.29
970,20163,20,01-02-2021,1.41
971,20165,20,01-02-2021,2.74
972,20167,20,01-02-2021,2.38
973,20169,20,01-02-2021,166.91
974,20171,20,01-02-2021,14.54
975,20173,20,01-02-2021,5325.16
976,20175,20,01-02-2021,150.04
977,20177,20,01-02-2021,1120.11
978,20179,20,01-02-2021,2.74
979,20181,20,01-02-2021,3
980,20183,20,01-02-2021,1.41
981,20185,20,01-02-2021,3.35
982,20187,20,01-02-2021,3.19
983,20189,20,01-02-2021,3.33
984,20191,20,01-02-2021,80.83
985,20193,20,01-02-2021,2.88
986,20195,20,01-02-2021,2.74
987,20197,20,01-02-2021,12.68
988,20199,20,01-02-2021,2.74
989,20201,20,01-02-2021,2.39
990,20203,20,01-02-2021,3.08
991,20205,20,01-02-2021,7.25
992,20207,20,01-02-2021,1.42
993,20209,20,01-02-2021,557.03
994,21001,21,01-02-2021,37.44
995,21003,21,01-02-2021,74.41
996,21005,21,01-02-2021,284.08
997,21007,21,01-02-2021,2.41
998,21009,21,01-02-2021,79.72
999,21011,21,01-02-2021,10.68
1000,21013,21,01-02-2021,66.36
1001,21015,21,01-02-2021,763.67
1002,21017,21,01-02-2021,40.4
1003,21019,21,01-02-2021,160.35
1004,21021,21,01-02-2021,375.27
1005,21023,21,01-02-2021,2.7
1006,21025,21,01-02-2021,73.14
1007,21027,21,01-02-2021,50.83
1008,21029,21,01-02-2021,656.68
1009,21031,21,01-02-2021,10.13
1010,21033,21,01-02-2021,7.38
1011,21035,21,01-02-2021,117.02
1012,21037,21,01-02-2021,757.13
1013,21039,21,01-02-2021,1.56
1014,21041,21,01-02-2021,11.25
1015,21043,21,01-02-2021,52
1016,21045,21,01-02-2021,39.04
1017,21047,21,01-02-2021,404.92
1018,21049,21,01-02-2021,249.2
1019,21051,21,01-02-2021,267.96
1020,21053,21,01-02-2021,7.44
1021,21055,21,01-02-2021,9
1022,21057,21,01-02-2021,4.04
1023,21059,21,01-02-2021,569.81
1024,21061,21,01-02-2021,5.04
1025,21063,21,01-02-2021,64.62
1026,21065,21,01-02-2021,22.11
1027,21067,21,01-02-2021,4719.98
1028,21069,21,01-02-2021,23.14
1029,21071,21,01-02-2021,78.93
1030,21073,21,01-02-2021,285.26
1031,21075,21,01-02-2021,4.71
1032,21077,21,01-02-2021,3.92
1033,21079,21,01-02-2021,35.06
1034,21081,21,01-02-2021,233.76
1035,21083,21,01-02-2021,116.37
1036,21085,21,01-02-2021,45.53
1037,21087,21,01-02-2021,4.84
1038,21089,21,01-02-2021,904.76
1039,21091,21,01-02-2021,2.72
1040,21093,21,01-02-2021,798.59
1041,21095,21,01-02-2021,67.71
1042,21097,21,01-02-2021,41.94
1043,21099,21,01-02-2021,28.11
1044,21101,21,01-02-2021,333.09
1045,21103,21,01-02-2021,24.76
1046,21105,21,01-02-2021,5.37
1047,21107,21,01-02-2021,111.33
1048,21109,21,01-02-2021,72.16
1049,21111,21,01-02-2021,10957.48
1050,21113,21,01-02-2021,469
1051,21115,21,01-02-2021,52.05
1052,21117,21,01-02-2021,1596.5
1053,21119,21,01-02-2021,82.99
1054,21121,21,01-02-2021,84.44
1055,21123,21,01-02-2021,20.55
1056,21125,21,01-02-2021,166.99
1057,21127,21,01-02-2021,30.02
1058,21129,21,01-02-2021,49.7
1059,21131,21,01-02-2021,63.24
1060,21133,21,01-02-2021,277.37
1061,21135,21,01-02-2021,22.81
1062,21137,21,01-02-2021,59.39
1063,21139,21,01-02-2021,10.83
1064,21141,21,01-02-2021,101.97
1065,21143,21,01-02-2021,37.52
1066,21145,21,01-02-2021,287.88
1067,21147,21,01-02-2021,231.35
1068,21149,21,01-02-2021,19.57
1069,21151,21,01-02-2021,377.5
1070,21153,21,01-02-2021,53.96
1071,21155,21,01-02-2021,32.46
1072,21157,21,01-02-2021,249.12
1073,21159,21,01-02-2021,70.22
1074,21161,21,01-02-2021,148.2
1075,21163,21,01-02-2021,322.56
1076,21165,21,01-02-2021,4.41
1077,21167,21,01-02-2021,163.24
1078,21169,21,01-02-2021,7.24
1079,21171,21,01-02-2021,9.57
1080,21173,21,01-02-2021,174.65
1081,21175,21,01-02-2021,18.89
1082,21177,21,01-02-2021,55.33
1083,21179,21,01-02-2021,464.77
1084,21181,21,01-02-2021,1.39
1085,21183,21,01-02-2021,76.04
1086,21185,21,01-02-2021,1282.12
1087,21187,21,01-02-2021,10.93
1088,21189,21,01-02-2021,49.7
1089,21191,21,01-02-2021,22.49
1090,21193,21,01-02-2021,48.92
1091,21195,21,01-02-2021,194.93
1092,21197,21,01-02-2021,11.89
1093,21199,21,01-02-2021,168.1
1094,21201,21,01-02-2021,5.72
1095,21203,21,01-02-2021,23.2
1096,21205,21,01-02-2021,39.23
1097,21207,21,01-02-2021,141.87
1098,21209,21,01-02-2021,537.43
1099,21211,21,01-02-2021,511.49
1100,21213,21,01-02-2021,202.74
1101,21215,21,01-02-2021,82.34
1102,21217,21,01-02-2021,66.25
1103,21219,21,01-02-2021,8.18
1104,21221,21,01-02-2021,20.27
1105,21223,21,01-02-2021,2.72
1106,21225,21,01-02-2021,22.28
1107,21227,21,01-02-2021,675.56
1108,21229,21,01-02-2021,8.6
1109,21231,21,01-02-2021,102.28
1110,21233,21,01-02-2021,20.48
1111,21235,21,01-02-2021,82.8
1112,21237,21,01-02-2021,46.52
1113,21239,21,01-02-2021,355.45
1114,22001,22,01-02-2021,235.57
1115,22003,22,01-02-2021,113.87
1116,22005,22,01-02-2021,1008.35
1117,22007,22,01-02-2021,66.52
1118,22009,22,01-02-2021,129.8
1119,22011,22,01-02-2021,543.17
1120,22013,22,01-02-2021,24.12
1121,22015,22,01-02-2021,1064.45
1122,22017,22,01-02-2021,1983.4
1123,22019,22,01-02-2021,1911.39
1124,22021,22,01-02-2021,4.16
1125,22023,22,01-02-2021,4.67
1126,22025,22,01-02-2021,5.93
1127,22027,22,01-02-2021,78.77
1128,22029,22,01-02-2021,301.36
1129,22031,22,01-02-2021,87.91
1130,22033,22,01-02-2021,4390.36
1131,22035,22,01-02-2021,36.35
1132,22037,22,01-02-2021,246.02
1133,22039,22,01-02-2021,119.57
1134,22041,22,01-02-2021,178.15
1135,22043,22,01-02-2021,52.87
1136,22045,22,01-02-2021,458.85
1137,22047,22,01-02-2021,381.1
1138,22049,22,01-02-2021,35.56
1139,22051,22,01-02-2021,4876.11
1140,22053,22,01-02-2021,107.58
1141,22055,22,01-02-2021,1794.38
1142,22057,22,01-02-2021,661.2
1143,22059,22,01-02-2021,16.77
1144,22061,22,01-02-2021,169.29
1145,22063,22,01-02-2021,1312.81
1146,22065,22,01-02-2021,40.64
1147,22067,22,01-02-2021,226.87
1148,22069,22,01-02-2021,112.98
1149,22071,22,01-02-2021,3702.44
1150,22073,22,01-02-2021,1314.65
1151,22075,22,01-02-2021,266.68
1152,22077,22,01-02-2021,283.29
1153,22079,22,01-02-2021,1123.89
1154,22081,22,01-02-2021,7.42
1155,22083,22,01-02-2021,245.45
1156,22085,22,01-02-2021,60.41
1157,22087,22,01-02-2021,127.74
1158,22089,22,01-02-2021,735.66
1159,22091,22,01-02-2021,10.66
1160,22093,22,01-02-2021,383.14
1161,22095,22,01-02-2021,455.94
1162,22097,22,01-02-2021,404.55
1163,22099,22,01-02-2021,238.28
1164,22101,22,01-02-2021,215.26
1165,22103,22,01-02-2021,1875.77
1166,22105,22,01-02-2021,1097.31
1167,22107,22,01-02-2021,32.57
1168,22109,22,01-02-2021,707.19
1169,22111,22,01-02-2021,61.53
1170,22113,22,01-02-2021,302.51
1171,22115,22,01-02-2021,268.73
1172,22117,22,01-02-2021,101.48
1173,22119,22,01-02-2021,143.11
1174,22121,22,01-02-2021,303.93
1175,22123,22,01-02-2021,9.62
1176,22125,22,01-02-2021,226.82
1177,22127,22,01-02-2021,27.51
1178,23001,23,01-02-2021,64.92
1179,23003,23,01-02-2021,165.54
1180,23005,23,01-02-2021,1618.7
1181,23007,23,01-02-2021,47.15
1182,23009,23,01-02-2021,171.45
1183,23011,23,01-02-2021,112.07
1184,23013,23,01-02-2021,116.98
1185,23015,23,01-02-2021,65.81
1186,23017,23,01-02-2021,118.59
1187,23019,23,01-02-2021,313.69
1188,23021,23,01-02-2021,5.74
1189,23023,23,01-02-2021,104.07
1190,23025,23,01-02-2021,128.64
1191,23027,23,01-02-2021,65.5
1192,23029,23,01-02-2021,44.04
1193,23031,23,01-02-2021,849.18
1194,24001,24,01-02-2021,963.29
1195,24003,24,01-02-2021,9936.54
1196,24005,24,01-02-2021,8875.08
1197,24009,24,01-02-2021,883.14
1198,24011,24,01-02-2021,660.23
1199,24013,24,01-02-2021,795.79
1200,24015,24,01-02-2021,1171.84
1201,24017,24,01-02-2021,910.17
1202,24019,24,01-02-2021,192.22
1203,24021,24,01-02-2021,1727.3
1204,24023,24,01-02-2021,306.53
1205,24025,24,01-02-2021,1806.91
1206,24027,24,01-02-2021,4850.79
1207,24029,24,01-02-2021,266.97
1208,24031,24,01-02-2021,19701.58
1209,24033,24,01-02-2021,17846.53
1210,24035,24,01-02-2021,743.49
1211,24037,24,01-02-2021,789.92
1212,24039,24,01-02-2021,113.25
1213,24041,24,01-02-2021,622.07
1214,24043,24,01-02-2021,789.47
1215,24045,24,01-02-2021,770.32
1216,24047,24,01-02-2021,677.09
1217,24510,24,01-02-2021,11483.32
1218,25001,25,01-02-2021,2310.13
1219,25003,25,01-02-2021,1027.15
1220,25005,25,01-02-2021,8181.61
1221,25007,25,01-02-2021,53.41
1222,25009,25,01-02-2021,9683.07
1223,25011,25,01-02-2021,922.71
1224,25013,25,01-02-2021,5064.68
1225,25015,25,01-02-2021,1128.02
1226,25017,25,01-02-2021,31152.9
1227,25019,25,01-02-2021,23.2
1228,25021,25,01-02-2021,9516.4
1229,25023,25,01-02-2021,8071.93
1230,25025,25,01-02-2021,13062.08
1231,25027,25,01-02-2021,11941.11
1232,26001,26,01-02-2021,20.33
1233,26003,26,01-02-2021,2.48
1234,26005,26,01-02-2021,1934.82
1235,26007,26,01-02-2021,287.57
1236,26009,26,01-02-2021,114.33
1237,26011,26,01-02-2021,27
1238,26013,26,01-02-2021,0.96
1239,26015,26,01-02-2021,754.01
1240,26017,26,01-02-2021,658.07
1241,26019,26,01-02-2021,111.69
1242,26021,26,01-02-2021,1189.33
1243,26023,26,01-02-2021,256.74
1244,26025,26,01-02-2021,1148.6
1245,26027,26,01-02-2021,381.55
1246,26029,26,01-02-2021,241.16
1247,26031,26,01-02-2021,117.36
1248,26033,26,01-02-2021,144.83
1249,26035,26,01-02-2021,201.24
1250,26037,26,01-02-2021,839.91
1251,26039,26,01-02-2021,37.09
1252,26041,26,01-02-2021,227.43
1253,26043,26,01-02-2021,215.75
1254,26045,26,01-02-2021,1909.48
1255,26047,26,01-02-2021,274.44
1256,26049,26,01-02-2021,4605.67
1257,26051,26,01-02-2021,124.09
1258,26053,26,01-02-2021,48.43
1259,26055,26,01-02-2021,960.84
1260,26057,26,01-02-2021,208.84
1261,26059,26,01-02-2021,301.65
1262,26061,26,01-02-2021,210.2
1263,26063,26,01-02-2021,310.11
1264,26065,26,01-02-2021,2341.37
1265,26067,26,01-02-2021,476.76
1266,26069,26,01-02-2021,130.63
1267,26071,26,01-02-2021,28.74
1268,26073,26,01-02-2021,513.74
1269,26075,26,01-02-2021,1719.98
1270,26077,26,01-02-2021,2635.68
1271,26079,26,01-02-2021,95.53
1272,26081,26,01-02-2021,8182.25
1273,26083,26,01-02-2021,1.07
1274,26085,26,01-02-2021,20.33
1275,26087,26,01-02-2021,1086.91
1276,26089,26,01-02-2021,479.89
1277,26091,26,01-02-2021,629.59
1278,26093,26,01-02-2021,2649.8
1279,26095,26,01-02-2021,1.42
1280,26097,26,01-02-2021,24.12
1281,26099,26,01-02-2021,13460.94
1282,26101,26,01-02-2021,130.81
1283,26103,26,01-02-2021,661.97
1284,26105,26,01-02-2021,214.62
1285,26107,26,01-02-2021,228.15
1286,26109,26,01-02-2021,102.2
1287,26111,26,01-02-2021,1201.21
1288,26113,26,01-02-2021,27.75
1289,26115,26,01-02-2021,1974.54
1290,26117,26,01-02-2021,432.41
1291,26119,26,01-02-2021,24.55
1292,26121,26,01-02-2021,1089.82
1293,26123,26,01-02-2021,320.84
1294,26125,26,01-02-2021,37888.56
1295,26127,26,01-02-2021,157.31
1296,26129,26,01-02-2021,118.52
1297,26131,26,01-02-2021,1.14
1298,26133,26,01-02-2021,94.8
1299,26135,26,01-02-2021,17.47
1300,26137,26,01-02-2021,100.79
1301,26139,26,01-02-2021,6637.35
1302,26141,26,01-02-2021,23.93
1303,26143,26,01-02-2021,120.31
1304,26145,26,01-02-2021,1387.13
1305,26147,26,01-02-2021,2174.25
1306,26149,26,01-02-2021,394.72
1307,26151,26,01-02-2021,174.45
1308,26153,26,01-02-2021,24.38
1309,26155,26,01-02-2021,507.66
1310,26157,26,01-02-2021,334.96
1311,26159,26,01-02-2021,786
1312,26161,26,01-02-2021,9149.77
1313,26163,26,01-02-2021,24046.27
1314,26165,26,01-02-2021,238.57
1315,27001,27,01-02-2021,31.32
1316,27003,27,01-02-2021,3738.31
1317,27005,27,01-02-2021,303.51
1318,27007,27,01-02-2021,132.79
1319,27009,27,01-02-2021,369.32
1320,27011,27,01-02-2021,2.07
1321,27013,27,01-02-2021,541.6
1322,27015,27,01-02-2021,401.29
1323,27017,27,01-02-2021,566.44
1324,27019,27,01-02-2021,480.82
1325,27021,27,01-02-2021,70.14
1326,27023,27,01-02-2021,37.58
1327,27025,27,01-02-2021,612.84
1328,27027,27,01-02-2021,522.67
1329,27029,27,01-02-2021,25.28
1330,27031,27,01-02-2021,2.41
1331,27033,27,01-02-2021,28.61
1332,27035,27,01-02-2021,398.26
1333,27037,27,01-02-2021,5423.88
1334,27039,27,01-02-2021,438.02
1335,27041,27,01-02-2021,1047.21
1336,27043,27,01-02-2021,33.76
1337,27045,27,01-02-2021,390.91
1338,27047,27,01-02-2021,142.11
1339,27049,27,01-02-2021,546.82
1340,27051,27,01-02-2021,25.04
1341,27053,27,01-02-2021,21060.84
1342,27055,27,01-02-2021,170.78
1343,27057,27,01-02-2021,116.32
1344,27059,27,01-02-2021,1137.03
1345,27061,27,01-02-2021,111.73
1346,27063,27,01-02-2021,28.09
1347,27065,27,01-02-2021,62.89
1348,27067,27,01-02-2021,828.29
1349,27069,27,01-02-2021,4.88
1350,27071,27,01-02-2021,27.56
1351,27073,27,01-02-2021,25.01
1352,27075,27,01-02-2021,47.81
1353,27077,27,01-02-2021,2.28
1354,27079,27,01-02-2021,556.07
1355,27081,27,01-02-2021,25.04
1356,27083,27,01-02-2021,267.74
1357,27085,27,01-02-2021,857.65
1358,27087,27,01-02-2021,1.05
1359,27089,27,01-02-2021,30.1
1360,27091,27,01-02-2021,65.21
1361,27093,27,01-02-2021,406.65
1362,27095,27,01-02-2021,185.77
1363,27097,27,01-02-2021,292.54
1364,27099,27,01-02-2021,119.06
1365,27101,27,01-02-2021,46.29
1366,27103,27,01-02-2021,1079.77
1367,27105,27,01-02-2021,173.74
1368,27107,27,01-02-2021,24.49
1369,27109,27,01-02-2021,933.44
1370,27111,27,01-02-2021,218.65
1371,27113,27,01-02-2021,575.08
1372,27115,27,01-02-2021,138.33
1373,27117,27,01-02-2021,25.51
1374,27119,27,01-02-2021,259.05
1375,27121,27,01-02-2021,38.61
1376,27123,27,01-02-2021,7778.99
1377,27125,27,01-02-2021,2.15
1378,27127,27,01-02-2021,557.31
1379,27129,27,01-02-2021,68.42
1380,27131,27,01-02-2021,754.89
1381,27133,27,01-02-2021,54.99
1382,27135,27,01-02-2021,60.75
1383,27137,27,01-02-2021,419.82
1384,27139,27,01-02-2021,776.6
1385,27141,27,01-02-2021,502.25
1386,27143,27,01-02-2021,64.97
1387,27145,27,01-02-2021,1022.03
1388,27147,27,01-02-2021,1067.65
1389,27149,27,01-02-2021,31.65
1390,27151,27,01-02-2021,29.5
1391,27153,27,01-02-2021,151.18
1392,27155,27,01-02-2021,2.13
1393,27157,27,01-02-2021,416.15
1394,27159,27,01-02-2021,9.56
1395,27161,27,01-02-2021,125.44
1396,27163,27,01-02-2021,902.71
1397,27165,27,01-02-2021,33.72
1398,27167,27,01-02-2021,45.94
1399,27169,27,01-02-2021,544.93
1400,27171,27,01-02-2021,788.38
1401,27173,27,01-02-2021,48.19
1402,28001,28,01-02-2021,106.31
1403,28003,28,01-02-2021,110.63
1404,28005,28,01-02-2021,14.59
1405,28007,28,01-02-2021,122.34
1406,28009,28,01-02-2021,4.54
1407,28011,28,01-02-2021,129.59
1408,28013,28,01-02-2021,28.97
1409,28015,28,01-02-2021,2.55
1410,28017,28,01-02-2021,241.65
1411,28019,28,01-02-2021,3.6
1412,28021,28,01-02-2021,68.04
1413,28023,28,01-02-2021,34.34
1414,28025,28,01-02-2021,324.16
1415,28027,28,01-02-2021,328.7
1416,28029,28,01-02-2021,91.77
1417,28031,28,01-02-2021,118.42
1418,28033,28,01-02-2021,698.73
1419,28035,28,01-02-2021,601.57
1420,28037,28,01-02-2021,3.25
1421,28039,28,01-02-2021,121.63
1422,28041,28,01-02-2021,11.09
1423,28043,28,01-02-2021,134.05
1424,28045,28,01-02-2021,134.3
1425,28047,28,01-02-2021,759.15
1426,28049,28,01-02-2021,1055.49
1427,28051,28,01-02-2021,158.55
1428,28053,28,01-02-2021,52.73
1429,28055,28,01-02-2021,49.51
1430,28057,28,01-02-2021,51.88
1431,28059,28,01-02-2021,919.78
1432,28061,28,01-02-2021,32.42
1433,28063,28,01-02-2021,46.62
1434,28065,28,01-02-2021,11.95
1435,28067,28,01-02-2021,461.34
1436,28069,28,01-02-2021,52.04
1437,28071,28,01-02-2021,644.17
1438,28073,28,01-02-2021,808.28
1439,28075,28,01-02-2021,587.83
1440,28077,28,01-02-2021,13.48
1441,28079,28,01-02-2021,139.57
1442,28081,28,01-02-2021,629.4
1443,28083,28,01-02-2021,121.71
1444,28085,28,01-02-2021,133.55
1445,28087,28,01-02-2021,289.22
1446,28089,28,01-02-2021,864.76
1447,28091,28,01-02-2021,76.54
1448,28093,28,01-02-2021,130.46
1449,28095,28,01-02-2021,129.79
1450,28097,28,01-02-2021,3.55
1451,28099,28,01-02-2021,92.07
1452,28101,28,01-02-2021,133.63
1453,28103,28,01-02-2021,46.96
1454,28105,28,01-02-2021,204.48
1455,28107,28,01-02-2021,124.85
1456,28109,28,01-02-2021,371.23
1457,28111,28,01-02-2021,7.3
1458,28113,28,01-02-2021,133.61
1459,28115,28,01-02-2021,120.65
1460,28117,28,01-02-2021,64.8
1461,28119,28,01-02-2021,52.73
1462,28121,28,01-02-2021,1027.76
1463,28123,28,01-02-2021,104.37
1464,28125,28,01-02-2021,52.73
1465,28127,28,01-02-2021,91.52
1466,28129,28,01-02-2021,32.58
1467,28131,28,01-02-2021,109.16
1468,28133,28,01-02-2021,164.37
1469,28135,28,01-02-2021,78.85
1470,28137,28,01-02-2021,106.41
1471,28139,28,01-02-2021,53.19
1472,28141,28,01-02-2021,45.3
1473,28143,28,01-02-2021,47.82
1474,28145,28,01-02-2021,140.37
1475,28147,28,01-02-2021,18.9
1476,28149,28,01-02-2021,175.53
1477,28151,28,01-02-2021,388.88
1478,28153,28,01-02-2021,141.79
1479,28155,28,01-02-2021,1.82
1480,28157,28,01-02-2021,46.26
1481,28159,28,01-02-2021,133.78
1482,28161,28,01-02-2021,14.87
